TAX_PAYER_ID,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030,WT2031,WT2032
11317208,1,1,1,1,1,1,1,1,1
11317358,1,1,1,1,1,1,1,1,1
11317442,1,1,1,1,1,1,1,1,1
11317582,1,1,1,1,1,1,1,1,1
11317897,1,1,1,1,1,1,1,1,1
11317931,1,1,1,1,1,1,1,1,1
11318206,1,1,1,1,1,1,1,1,1
11318307,1,1,1,1,1,1,1,1,1
11318343,1,1,1,1,1,1,1,1,1
11318598,1,1,1,1,1,1,1,1,1
11318629,1,1,1,1,1,1,1,1,1
11318794,1,1,1,1,1,1,1,1,1
11318877,1,1,1,1,1,1,1,1,1
11319003,1,1,1,1,1,1,1,1,1
11319319,1,1,1,1,1,1,1,1,1
11319403,1,1,1,1,1,1,1,1,1
11319404,1,1,1,1,1,1,1,1,1
11319485,1,1,1,1,1,1,1,1,1
11319505,1,1,1,1,1,1,1,1,1
11319883,1,1,1,1,1,1,1,1,1
11319928,1,1,1,1,1,1,1,1,1
11320413,1,1,1,1,1,1,1,1,1
11320470,1,1,1,1,1,1,1,1,1
11320599,1,1,1,1,1,1,1,1,1
11320778,1,1,1,1,1,1,1,1,1
11320785,1,1,1,1,1,1,1,1,1
11321148,1,1,1,1,1,1,1,1,1
11321540,1,1,1,1,1,1,1,1,1
11321555,1,1,1,1,1,1,1,1,1
11321601,1,1,1,1,1,1,1,1,1
11321643,1,1,1,1,1,1,1,1,1
11321845,1,1,1,1,1,1,1,1,1
11321930,1,1,1,1,1,1,1,1,1
11322259,1,1,1,1,1,1,1,1,1
11323067,1,1,1,1,1,1,1,1,1
11323127,1,1,1,1,1,1,1,1,1
11323286,1,1,1,1,1,1,1,1,1
11323775,1,1,1,1,1,1,1,1,1
11325666,1,1,1,1,1,1,1,1,1
11325819,1,1,1,1,1,1,1,1,1
11326195,1,1,1,1,1,1,1,1,1
11326214,1,1,1,1,1,1,1,1,1
11326314,1,1,1,1,1,1,1,1,1
11326394,1,1,1,1,1,1,1,1,1
11326725,1,1,1,1,1,1,1,1,1
11326727,1,1,1,1,1,1,1,1,1
11326884,1,1,1,1,1,1,1,1,1
11326931,1,1,1,1,1,1,1,1,1
11327632,1,1,1,1,1,1,1,1,1
11327772,1,1,1,1,1,1,1,1,1
11327877,1,1,1,1,1,1,1,1,1
11328387,1,1,1,1,1,1,1,1,1
11328498,1,1,1,1,1,1,1,1,1
11329004,1,1,1,1,1,1,1,1,1
11329053,1,1,1,1,1,1,1,1,1
11329077,1,1,1,1,1,1,1,1,1
11329279,1,1,1,1,1,1,1,1,1
11329328,1,1,1,1,1,1,1,1,1
11329539,1,1,1,1,1,1,1,1,1
11329564,1,1,1,1,1,1,1,1,1
11329603,1,1,1,1,1,1,1,1,1
11329696,1,1,1,1,1,1,1,1,1
11329766,1,1,1,1,1,1,1,1,1
11330139,1,1,1,1,1,1,1,1,1
11330266,1,1,1,1,1,1,1,1,1
11330453,1,1,1,1,1,1,1,1,1
11330470,1,1,1,1,1,1,1,1,1
11330506,1,1,1,1,1,1,1,1,1
11330762,1,1,1,1,1,1,1,1,1
11330863,1,1,1,1,1,1,1,1,1
11330900,1,1,1,1,1,1,1,1,1
11330921,1,1,1,1,1,1,1,1,1
11330933,1,1,1,1,1,1,1,1,1
11331046,1,1,1,1,1,1,1,1,1
11331069,1,1,1,1,1,1,1,1,1
11331300,1,1,1,1,1,1,1,1,1
11331448,1,1,1,1,1,1,1,1,1
11331498,1,1,1,1,1,1,1,1,1
11331677,1,1,1,1,1,1,1,1,1
11332115,1,1,1,1,1,1,1,1,1
11332175,1,1,1,1,1,1,1,1,1
11332301,1,1,1,1,1,1,1,1,1
11332376,1,1,1,1,1,1,1,1,1
11332423,1,1,1,1,1,1,1,1,1
11332471,1,1,1,1,1,1,1,1,1
11332525,1,1,1,1,1,1,1,1,1
11332727,1,1,1,1,1,1,1,1,1
11332832,1,1,1,1,1,1,1,1,1
11332997,1,1,1,1,1,1,1,1,1
11333018,1,1,1,1,1,1,1,1,1
11333062,1,1,1,1,1,1,1,1,1
11333370,1,1,1,1,1,1,1,1,1
11333630,1,1,1,1,1,1,1,1,1
11333827,1,1,1,1,1,1,1,1,1
11334062,1,1,1,1,1,1,1,1,1
11334298,1,1,1,1,1,1,1,1,1
11334400,1,1,1,1,1,1,1,1,1
11334425,1,1,1,1,1,1,1,1,1
11334441,1,1,1,1,1,1,1,1,1
11334470,1,1,1,1,1,1,1,1,1
11334520,1,1,1,1,1,1,1,1,1
11334870,1,1,1,1,1,1,1,1,1
11334878,1,1,1,1,1,1,1,1,1
11335027,1,1,1,1,1,1,1,1,1
11335419,1,1,1,1,1,1,1,1,1
11335423,1,1,1,1,1,1,1,1,1
11335594,1,1,1,1,1,1,1,1,1
11336276,1,1,1,1,1,1,1,1,1
11336449,1,1,1,1,1,1,1,1,1
11336537,1,1,1,1,1,1,1,1,1
11336665,1,1,1,1,1,1,1,1,1
11336723,1,1,1,1,1,1,1,1,1
11336866,1,1,1,1,1,1,1,1,1
11336887,1,1,1,1,1,1,1,1,1
11337199,1,1,1,1,1,1,1,1,1
11337320,1,1,1,1,1,1,1,1,1
11337418,1,1,1,1,1,1,1,1,1
11337598,1,1,1,1,1,1,1,1,1
11337759,1,1,1,1,1,1,1,1,1
11337983,1,1,1,1,1,1,1,1,1
11338068,1,1,1,1,1,1,1,1,1
11338124,1,1,1,1,1,1,1,1,1
11338194,1,1,1,1,1,1,1,1,1
11338335,1,1,1,1,1,1,1,1,1
11338337,1,1,1,1,1,1,1,1,1
11338494,1,1,1,1,1,1,1,1,1
11338846,1,1,1,1,1,1,1,1,1
11338920,1,1,1,1,1,1,1,1,1
11338939,1,1,1,1,1,1,1,1,1
11339055,1,1,1,1,1,1,1,1,1
11339154,1,1,1,1,1,1,1,1,1
11339191,1,1,1,1,1,1,1,1,1
11339351,1,1,1,1,1,1,1,1,1
11339690,1,1,1,1,1,1,1,1,1
11339880,1,1,1,1,1,1,1,1,1
11339898,1,1,1,1,1,1,1,1,1
11340601,1,1,1,1,1,1,1,1,1
11340924,1,1,1,1,1,1,1,1,1
11341394,1,1,1,1,1,1,1,1,1
11342060,1,1,1,1,1,1,1,1,1
11342127,1,1,1,1,1,1,1,1,1
11342347,1,1,1,1,1,1,1,1,1
11342347,1,1,1,1,1,1,1,1,1
11342487,1,1,1,1,1,1,1,1,1
11342757,1,1,1,1,1,1,1,1,1
11342856,1,1,1,1,1,1,1,1,1
11343154,1,1,1,1,1,1,1,1,1
11343242,1,1,1,1,1,1,1,1,1
11343585,1,1,1,1,1,1,1,1,1
11343715,1,1,1,1,1,1,1,1,1
11344604,1,1,1,1,1,1,1,1,1
11344685,1,1,1,1,1,1,1,1,1
11344989,1,1,1,1,1,1,1,1,1
11345023,1,1,1,1,1,1,1,1,1
11345782,1,1,1,1,1,1,1,1,1
11347336,1,1,1,1,1,1,1,1,1
11347360,1,1,1,1,1,1,1,1,1
11347784,1,1,1,1,1,1,1,1,1
11348590,1,1,1,1,1,1,1,1,1
11348787,1,1,1,1,1,1,1,1,1
11349031,1,1,1,1,1,1,1,1,1
11349161,1,1,1,1,1,1,1,1,1
11349295,1,1,1,1,1,1,1,1,1
11350003,1,1,1,1,1,1,1,1,1
11350144,1,1,1,1,1,1,1,1,1
11350409,1,1,1,1,1,1,1,1,1
11351158,1,1,1,1,1,1,1,1,1
11351514,1,1,1,1,1,1,1,1,1
11351676,1,1,1,1,1,1,1,1,1
11352029,1,1,1,1,1,1,1,1,1
11352093,1,1,1,1,1,1,1,1,1
11352198,1,1,1,1,1,1,1,1,1
11352562,1,1,1,1,1,1,1,1,1
11352943,1,1,1,1,1,1,1,1,1
11353015,1,1,1,1,1,1,1,1,1
11353080,1,1,1,1,1,1,1,1,1
11353101,1,1,1,1,1,1,1,1,1
11353276,1,1,1,1,1,1,1,1,1
11353318,1,1,1,1,1,1,1,1,1
11353341,1,1,1,1,1,1,1,1,1
11353538,1,1,1,1,1,1,1,1,1
11353547,1,1,1,1,1,1,1,1,1
11353709,1,1,1,1,1,1,1,1,1
11353741,1,1,1,1,1,1,1,1,1
11353761,1,1,1,1,1,1,1,1,1
11354366,1,1,1,1,1,1,1,1,1
11354647,1,1,1,1,1,1,1,1,1
11355142,1,1,1,1,1,1,1,1,1
11355272,1,1,1,1,1,1,1,1,1
11355375,1,1,1,1,1,1,1,1,1
11355405,1,1,1,1,1,1,1,1,1
11355602,1,1,1,1,1,1,1,1,1
11355759,1,1,1,1,1,1,1,1,1
11355768,1,1,1,1,1,1,1,1,1
11355821,1,1,1,1,1,1,1,1,1
11355893,1,1,1,1,1,1,1,1,1
11355948,1,1,1,1,1,1,1,1,1
11356044,1,1,1,1,1,1,1,1,1
11356425,1,1,1,1,1,1,1,1,1
11356737,1,1,1,1,1,1,1,1,1
11356753,1,1,1,1,1,1,1,1,1
11356768,1,1,1,1,1,1,1,1,1
11356931,1,1,1,1,1,1,1,1,1
11357141,1,1,1,1,1,1,1,1,1
11357292,1,1,1,1,1,1,1,1,1
11357293,1,1,1,1,1,1,1,1,1
11357379,1,1,1,1,1,1,1,1,1
11357403,1,1,1,1,1,1,1,1,1
11357411,1,1,1,1,1,1,1,1,1
11357528,1,1,1,1,1,1,1,1,1
11357543,1,1,1,1,1,1,1,1,1
11357693,1,1,1,1,1,1,1,1,1
11358002,1,1,1,1,1,1,1,1,1
11358049,1,1,1,1,1,1,1,1,1
11358117,1,1,1,1,1,1,1,1,1
11358226,1,1,1,1,1,1,1,1,1
11358327,1,1,1,1,1,1,1,1,1
11358699,1,1,1,1,1,1,1,1,1
11358926,1,1,1,1,1,1,1,1,1
11359138,1,1,1,1,1,1,1,1,1
11359184,1,1,1,1,1,1,1,1,1
11359257,1,1,1,1,1,1,1,1,1
11359364,1,1,1,1,1,1,1,1,1
11359434,1,1,1,1,1,1,1,1,1
11359464,1,1,1,1,1,1,1,1,1
11360367,1,1,1,1,1,1,1,1,1
11360390,1,1,1,1,1,1,1,1,1
11360488,1,1,1,1,1,1,1,1,1
11360531,1,1,1,1,1,1,1,1,1
11361288,1,1,1,1,1,1,1,1,1
11361306,1,1,1,1,1,1,1,1,1
11362266,1,1,1,1,1,1,1,1,1
11362373,1,1,1,1,1,1,1,1,1
11362431,1,1,1,1,1,1,1,1,1
11362470,1,1,1,1,1,1,1,1,1
11362618,1,1,1,1,1,1,1,1,1
11362696,1,1,1,1,1,1,1,1,1
11362785,1,1,1,1,1,1,1,1,1
11362845,1,1,1,1,1,1,1,1,1
11362919,1,1,1,1,1,1,1,1,1
11363037,1,1,1,1,1,1,1,1,1
11363042,1,1,1,1,1,1,1,1,1
11363570,1,1,1,1,1,1,1,1,1
11363781,1,1,1,1,1,1,1,1,1
11364489,1,1,1,1,1,1,1,1,1
11364884,1,1,1,1,1,1,1,1,1
11364945,1,1,1,1,1,1,1,1,1
11365037,1,1,1,1,1,1,1,1,1
11365253,1,1,1,1,1,1,1,1,1
11365476,1,1,1,1,1,1,1,1,1
11365738,1,1,1,1,1,1,1,1,1
11365860,1,1,1,1,1,1,1,1,1
11366106,1,1,1,1,1,1,1,1,1
11366190,1,1,1,1,1,1,1,1,1
11366284,1,1,1,1,1,1,1,1,1
11366359,1,1,1,1,1,1,1,1,1
11367116,1,1,1,1,1,1,1,1,1
11367562,1,1,1,1,1,1,1,1,1
11367746,1,1,1,1,1,1,1,1,1
11369720,1,1,1,1,1,1,1,1,1
11370036,1,1,1,1,1,1,1,1,1
11370093,1,1,1,1,1,1,1,1,1
11370148,1,1,1,1,1,1,1,1,1
11370306,1,1,1,1,1,1,1,1,1
11370586,1,1,1,1,1,1,1,1,1
11371897,1,1,1,1,1,1,1,1,1
11372154,1,1,1,1,1,1,1,1,1
11372288,1,1,1,1,1,1,1,1,1
11372362,1,1,1,1,1,1,1,1,1
11372407,1,1,1,1,1,1,1,1,1
11372446,1,1,1,1,1,1,1,1,1
11372465,1,1,1,1,1,1,1,1,1
11373004,1,1,1,1,1,1,1,1,1
11373165,1,1,1,1,1,1,1,1,1
11373190,1,1,1,1,1,1,1,1,1
11373224,1,1,1,1,1,1,1,1,1
11373612,1,1,1,1,1,1,1,1,1
11373748,1,1,1,1,1,1,1,1,1
11373967,1,1,1,1,1,1,1,1,1
11374149,1,1,1,1,1,1,1,1,1
11374164,1,1,1,1,1,1,1,1,1
11374454,1,1,1,1,1,1,1,1,1
11374580,1,1,1,1,1,1,1,1,1
11374588,1,1,1,1,1,1,1,1,1
11375268,1,1,1,1,1,1,1,1,1
11375316,1,1,1,1,1,1,1,1,1
11375327,1,1,1,1,1,1,1,1,1
11375329,1,1,1,1,1,1,1,1,1
11375521,1,1,1,1,1,1,1,1,1
11375555,1,1,1,1,1,1,1,1,1
11375747,1,1,1,1,1,1,1,1,1
11375920,1,1,1,1,1,1,1,1,1
11376123,1,1,1,1,1,1,1,1,1
11376177,1,1,1,1,1,1,1,1,1
11376406,1,1,1,1,1,1,1,1,1
11376552,1,1,1,1,1,1,1,1,1
11376564,1,1,1,1,1,1,1,1,1
11376881,1,1,1,1,1,1,1,1,1
11377358,1,1,1,1,1,1,1,1,1
11377506,1,1,1,1,1,1,1,1,1
11377527,1,1,1,1,1,1,1,1,1
11377645,1,1,1,1,1,1,1,1,1
11377680,1,1,1,1,1,1,1,1,1
11377929,1,1,1,1,1,1,1,1,1
11378024,1,1,1,1,1,1,1,1,1
11378171,1,1,1,1,1,1,1,1,1
11378219,1,1,1,1,1,1,1,1,1
11378335,1,1,1,1,1,1,1,1,1
11378397,1,1,1,1,1,1,1,1,1
11378663,1,1,1,1,1,1,1,1,1
11378693,1,1,1,1,1,1,1,1,1
11378731,1,1,1,1,1,1,1,1,1
11378835,1,1,1,1,1,1,1,1,1
11379610,1,1,1,1,1,1,1,1,1
11379651,1,1,1,1,1,1,1,1,1
11379738,1,1,1,1,1,1,1,1,1
11379838,1,1,1,1,1,1,1,1,1
11380136,1,1,1,1,1,1,1,1,1
11380233,1,1,1,1,1,1,1,1,1
11380466,1,1,1,1,1,1,1,1,1
11380601,1,1,1,1,1,1,1,1,1
11380606,1,1,1,1,1,1,1,1,1
11380655,1,1,1,1,1,1,1,1,1
11380718,1,1,1,1,1,1,1,1,1
11381039,1,1,1,1,1,1,1,1,1
11381058,1,1,1,1,1,1,1,1,1
11381110,1,1,1,1,1,1,1,1,1
11381202,1,1,1,1,1,1,1,1,1
11381503,1,1,1,1,1,1,1,1,1
11381755,1,1,1,1,1,1,1,1,1
11381892,1,1,1,1,1,1,1,1,1
11381908,1,1,1,1,1,1,1,1,1
11382213,1,1,1,1,1,1,1,1,1
11382307,1,1,1,1,1,1,1,1,1
11382319,1,1,1,1,1,1,1,1,1
11382730,1,1,1,1,1,1,1,1,1
11382787,1,1,1,1,1,1,1,1,1
11382831,1,1,1,1,1,1,1,1,1
11383244,1,1,1,1,1,1,1,1,1
11383292,1,1,1,1,1,1,1,1,1
11383470,1,1,1,1,1,1,1,1,1
11383512,1,1,1,1,1,1,1,1,1
11383624,1,1,1,1,1,1,1,1,1
11383776,1,1,1,1,1,1,1,1,1
11383921,1,1,1,1,1,1,1,1,1
11383932,1,1,1,1,1,1,1,1,1
11384157,1,1,1,1,1,1,1,1,1
11384345,1,1,1,1,1,1,1,1,1
11384348,1,1,1,1,1,1,1,1,1
11384354,1,1,1,1,1,1,1,1,1
11384521,1,1,1,1,1,1,1,1,1
11384629,1,1,1,1,1,1,1,1,1
11385259,1,1,1,1,1,1,1,1,1
11385278,1,1,1,1,1,1,1,1,1
11385284,1,1,1,1,1,1,1,1,1
11385371,1,1,1,1,1,1,1,1,1
11385996,1,1,1,1,1,1,1,1,1
11386034,1,1,1,1,1,1,1,1,1
11386472,1,1,1,1,1,1,1,1,1
11386485,1,1,1,1,1,1,1,1,1
11386663,1,1,1,1,1,1,1,1,1
11387629,1,1,1,1,1,1,1,1,1
11387725,1,1,1,1,1,1,1,1,1
11387939,1,1,1,1,1,1,1,1,1
11388190,1,1,1,1,1,1,1,1,1
11388267,1,1,1,1,1,1,1,1,1
11388386,1,1,1,1,1,1,1,1,1
11388420,1,1,1,1,1,1,1,1,1
11388597,1,1,1,1,1,1,1,1,1
11388754,1,1,1,1,1,1,1,1,1
11388765,1,1,1,1,1,1,1,1,1
11389148,1,1,1,1,1,1,1,1,1
11389197,1,1,1,1,1,1,1,1,1
11389271,1,1,1,1,1,1,1,1,1
11389395,1,1,1,1,1,1,1,1,1
11389419,1,1,1,1,1,1,1,1,1
11389527,1,1,1,1,1,1,1,1,1
11389551,1,1,1,1,1,1,1,1,1
11389712,1,1,1,1,1,1,1,1,1
11389729,1,1,1,1,1,1,1,1,1
11389793,1,1,1,1,1,1,1,1,1
11389868,1,1,1,1,1,1,1,1,1
11389873,1,1,1,1,1,1,1,1,1
11389958,1,1,1,1,1,1,1,1,1
11389971,1,1,1,1,1,1,1,1,1
11390050,1,1,1,1,1,1,1,1,1
11390172,1,1,1,1,1,1,1,1,1
11390229,1,1,1,1,1,1,1,1,1
11390244,1,1,1,1,1,1,1,1,1
11390342,1,1,1,1,1,1,1,1,1
11390362,1,1,1,1,1,1,1,1,1
11390484,1,1,1,1,1,1,1,1,1
11390517,1,1,1,1,1,1,1,1,1
11390573,1,1,1,1,1,1,1,1,1
11390592,1,1,1,1,1,1,1,1,1
11390617,1,1,1,1,1,1,1,1,1
11390827,1,1,1,1,1,1,1,1,1
11391491,1,1,1,1,1,1,1,1,1
11391609,1,1,1,1,1,1,1,1,1
11391629,1,1,1,1,1,1,1,1,1
11391888,1,1,1,1,1,1,1,1,1
11392110,1,1,1,1,1,1,1,1,1
11392210,1,1,1,1,1,1,1,1,1
11392242,1,1,1,1,1,1,1,1,1
11392377,1,1,1,1,1,1,1,1,1
11392409,1,1,1,1,1,1,1,1,1
11392523,1,1,1,1,1,1,1,1,1
11392543,1,1,1,1,1,1,1,1,1
11392704,1,1,1,1,1,1,1,1,1
11392747,1,1,1,1,1,1,1,1,1
11392909,1,1,1,1,1,1,1,1,1
11392949,1,1,1,1,1,1,1,1,1
11393152,1,1,1,1,1,1,1,1,1
11393248,1,1,1,1,1,1,1,1,1
11393324,1,1,1,1,1,1,1,1,1
11393441,1,1,1,1,1,1,1,1,1
11393450,1,1,1,1,1,1,1,1,1
11393481,1,1,1,1,1,1,1,1,1
11393501,1,1,1,1,1,1,1,1,1
11393512,1,1,1,1,1,1,1,1,1
11393528,1,1,1,1,1,1,1,1,1
11393602,1,1,1,1,1,1,1,1,1
11393614,1,1,1,1,1,1,1,1,1
11393725,1,1,1,1,1,1,1,1,1
11393741,1,1,1,1,1,1,1,1,1
11393743,1,1,1,1,1,1,1,1,1
11394121,1,1,1,1,1,1,1,1,1
11394144,1,1,1,1,1,1,1,1,1
11394375,1,1,1,1,1,1,1,1,1
11394721,1,1,1,1,1,1,1,1,1
11394835,1,1,1,1,1,1,1,1,1
11394887,1,1,1,1,1,1,1,1,1
11394891,1,1,1,1,1,1,1,1,1
11395239,1,1,1,1,1,1,1,1,1
11395257,1,1,1,1,1,1,1,1,1
11395376,1,1,1,1,1,1,1,1,1
11395428,1,1,1,1,1,1,1,1,1
11395453,1,1,1,1,1,1,1,1,1
11395584,1,1,1,1,1,1,1,1,1
11395615,1,1,1,1,1,1,1,1,1
11395671,1,1,1,1,1,1,1,1,1
11395853,1,1,1,1,1,1,1,1,1
11395863,1,1,1,1,1,1,1,1,1
11395979,1,1,1,1,1,1,1,1,1
11396038,1,1,1,1,1,1,1,1,1
11396129,1,1,1,1,1,1,1,1,1
11396138,1,1,1,1,1,1,1,1,1
11396154,1,1,1,1,1,1,1,1,1
11396181,1,1,1,1,1,1,1,1,1
11396400,1,1,1,1,1,1,1,1,1
11396400,1,1,1,1,1,1,1,1,1
11396519,1,1,1,1,1,1,1,1,1
11396620,1,1,1,1,1,1,1,1,1
11396713,1,1,1,1,1,1,1,1,1
11396721,1,1,1,1,1,1,1,1,1
11396790,1,1,1,1,1,1,1,1,1
11396846,1,1,1,1,1,1,1,1,1
11396883,1,1,1,1,1,1,1,1,1
11396945,1,1,1,1,1,1,1,1,1
11397177,1,1,1,1,1,1,1,1,1
11397208,1,1,1,1,1,1,1,1,1
11397213,1,1,1,1,1,1,1,1,1
11397246,1,1,1,1,1,1,1,1,1
11397312,1,1,1,1,1,1,1,1,1
11397330,1,1,1,1,1,1,1,1,1
11397356,1,1,1,1,1,1,1,1,1
11397385,1,1,1,1,1,1,1,1,1
11397637,1,1,1,1,1,1,1,1,1
11397682,1,1,1,1,1,1,1,1,1
11397836,1,1,1,1,1,1,1,1,1
11397988,1,1,1,1,1,1,1,1,1
11398012,1,1,1,1,1,1,1,1,1
11398134,1,1,1,1,1,1,1,1,1
11398687,1,1,1,1,1,1,1,1,1
11398751,1,1,1,1,1,1,1,1,1
11399159,1,1,1,1,1,1,1,1,1
11399237,1,1,1,1,1,1,1,1,1
11399257,1,1,1,1,1,1,1,1,1
11399356,1,1,1,1,1,1,1,1,1
11399458,1,1,1,1,1,1,1,1,1
11399572,1,1,1,1,1,1,1,1,1
11399645,1,1,1,1,1,1,1,1,1
11399817,1,1,1,1,1,1,1,1,1
11399898,1,1,1,1,1,1,1,1,1
11399952,1,1,1,1,1,1,1,1,1
11400024,1,1,1,1,1,1,1,1,1
11400113,1,1,1,1,1,1,1,1,1
11400121,1,1,1,1,1,1,1,1,1
11400260,1,1,1,1,1,1,1,1,1
11400884,1,1,1,1,1,1,1,1,1
11400892,1,1,1,1,1,1,1,1,1
11400992,1,1,1,1,1,1,1,1,1
11401125,1,1,1,1,1,1,1,1,1
11401143,1,1,1,1,1,1,1,1,1
11401174,1,1,1,1,1,1,1,1,1
11401193,1,1,1,1,1,1,1,1,1
11401408,1,1,1,1,1,1,1,1,1
11401518,1,1,1,1,1,1,1,1,1
11401543,1,1,1,1,1,1,1,1,1
11402143,1,1,1,1,1,1,1,1,1
11402426,1,1,1,1,1,1,1,1,1
11402439,1,1,1,1,1,1,1,1,1
11402562,1,1,1,1,1,1,1,1,1
11402629,1,1,1,1,1,1,1,1,1
11402694,1,1,1,1,1,1,1,1,1
11402881,1,1,1,1,1,1,1,1,1
11402894,1,1,1,1,1,1,1,1,1
11402954,1,1,1,1,1,1,1,1,1
11403076,1,1,1,1,1,1,1,1,1
11403376,1,1,1,1,1,1,1,1,1
11404270,1,1,1,1,1,1,1,1,1
11404730,1,1,1,1,1,1,1,1,1
11405039,1,1,1,1,1,1,1,1,1
11406276,1,1,1,1,1,1,1,1,1
11406563,1,1,1,1,1,1,1,1,1
11406915,1,1,1,1,1,1,1,1,1
11406933,1,1,1,1,1,1,1,1,1
11407060,1,1,1,1,1,1,1,1,1
11407660,1,1,1,1,1,1,1,1,1
11408158,1,1,1,1,1,1,1,1,1
11408291,1,1,1,1,1,1,1,1,1
11408569,1,1,1,1,1,1,1,1,1
11408662,1,1,1,1,1,1,1,1,1
11408846,1,1,1,1,1,1,1,1,1
11409187,1,1,1,1,1,1,1,1,1
11409199,1,1,1,1,1,1,1,1,1
11409542,1,1,1,1,1,1,1,1,1
11409677,1,1,1,1,1,1,1,1,1
11409834,1,1,1,1,1,1,1,1,1
11409853,1,1,1,1,1,1,1,1,1
11409955,1,1,1,1,1,1,1,1,1
11410206,1,1,1,1,1,1,1,1,1
11410209,1,1,1,1,1,1,1,1,1
11410235,1,1,1,1,1,1,1,1,1
11410297,1,1,1,1,1,1,1,1,1
11410341,1,1,1,1,1,1,1,1,1
11410803,1,1,1,1,1,1,1,1,1
11410948,1,1,1,1,1,1,1,1,1
11410985,1,1,1,1,1,1,1,1,1
11411060,1,1,1,1,1,1,1,1,1
11411062,1,1,1,1,1,1,1,1,1
11411129,1,1,1,1,1,1,1,1,1
11411358,1,1,1,1,1,1,1,1,1
11411390,1,1,1,1,1,1,1,1,1
11411475,1,1,1,1,1,1,1,1,1
11411711,1,1,1,1,1,1,1,1,1
11411744,1,1,1,1,1,1,1,1,1
11411752,1,1,1,1,1,1,1,1,1
11411874,1,1,1,1,1,1,1,1,1
11411945,1,1,1,1,1,1,1,1,1
11411973,1,1,1,1,1,1,1,1,1
11412222,1,1,1,1,1,1,1,1,1
11412263,1,1,1,1,1,1,1,1,1
11412386,1,1,1,1,1,1,1,1,1
11412515,1,1,1,1,1,1,1,1,1
11412585,1,1,1,1,1,1,1,1,1
11412709,1,1,1,1,1,1,1,1,1
11412800,1,1,1,1,1,1,1,1,1
11412890,1,1,1,1,1,1,1,1,1
11413065,1,1,1,1,1,1,1,1,1
11413182,1,1,1,1,1,1,1,1,1
11413257,1,1,1,1,1,1,1,1,1
11413335,1,1,1,1,1,1,1,1,1
11413478,1,1,1,1,1,1,1,1,1
11413542,1,1,1,1,1,1,1,1,1
11413749,1,1,1,1,1,1,1,1,1
11413837,1,1,1,1,1,1,1,1,1
11414020,1,1,1,1,1,1,1,1,1
11414023,1,1,1,1,1,1,1,1,1
11414067,1,1,1,1,1,1,1,1,1
11414155,1,1,1,1,1,1,1,1,1
11414254,1,1,1,1,1,1,1,1,1
11414336,1,1,1,1,1,1,1,1,1
11415046,1,1,1,1,1,1,1,1,1
11415107,1,1,1,1,1,1,1,1,1
11415116,1,1,1,1,1,1,1,1,1
11415183,1,1,1,1,1,1,1,1,1
11415186,1,1,1,1,1,1,1,1,1
11415270,1,1,1,1,1,1,1,1,1
11415302,1,1,1,1,1,1,1,1,1
11415349,1,1,1,1,1,1,1,1,1
11415599,1,1,1,1,1,1,1,1,1
11415643,1,1,1,1,1,1,1,1,1
11415693,1,1,1,1,1,1,1,1,1
11415754,1,1,1,1,1,1,1,1,1
11415896,1,1,1,1,1,1,1,1,1
11416046,1,1,1,1,1,1,1,1,1
11416166,1,1,1,1,1,1,1,1,1
11416279,1,1,1,1,1,1,1,1,1
11416331,1,1,1,1,1,1,1,1,1
11416341,1,1,1,1,1,1,1,1,1
11416358,1,1,1,1,1,1,1,1,1
11416445,1,1,1,1,1,1,1,1,1
11416480,1,1,1,1,1,1,1,1,1
11416843,1,1,1,1,1,1,1,1,1
11416873,1,1,1,1,1,1,1,1,1
11417014,1,1,1,1,1,1,1,1,1
11417129,1,1,1,1,1,1,1,1,1
11417422,1,1,1,1,1,1,1,1,1
11417558,1,1,1,1,1,1,1,1,1
11417577,1,1,1,1,1,1,1,1,1
11417653,1,1,1,1,1,1,1,1,1
11417757,1,1,1,1,1,1,1,1,1
11417855,1,1,1,1,1,1,1,1,1
11418015,1,1,1,1,1,1,1,1,1
11418226,1,1,1,1,1,1,1,1,1
11418299,1,1,1,1,1,1,1,1,1
11418912,1,1,1,1,1,1,1,1,1
11419035,1,1,1,1,1,1,1,1,1
11419183,1,1,1,1,1,1,1,1,1
11419214,1,1,1,1,1,1,1,1,1
11419569,1,1,1,1,1,1,1,1,1
11419980,1,1,1,1,1,1,1,1,1
11420025,1,1,1,1,1,1,1,1,1
11420265,1,1,1,1,1,1,1,1,1
11420307,1,1,1,1,1,1,1,1,1
11420537,1,1,1,1,1,1,1,1,1
11420569,1,1,1,1,1,1,1,1,1
11420681,1,1,1,1,1,1,1,1,1
11420724,1,1,1,1,1,1,1,1,1
11420755,1,1,1,1,1,1,1,1,1
11420856,1,1,1,1,1,1,1,1,1
11420887,1,1,1,1,1,1,1,1,1
11420890,1,1,1,1,1,1,1,1,1
11421081,1,1,1,1,1,1,1,1,1
11421120,1,1,1,1,1,1,1,1,1
11421223,1,1,1,1,1,1,1,1,1
11421268,1,1,1,1,1,1,1,1,1
11421445,1,1,1,1,1,1,1,1,1
11421531,1,1,1,1,1,1,1,1,1
11422171,1,1,1,1,1,1,1,1,1
11422343,1,1,1,1,1,1,1,1,1
11422557,1,1,1,1,1,1,1,1,1
